"Reference","Study_common_taxon","Site_name","Sampling_effort","Longitude","Latitude","Species","Measurement","Effort_corrected_measurement"
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",32,32
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"biconis",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"ruidum",41,41
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"coecus",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"pilosus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"bauri",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"harpax",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",18,18
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",24,24
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",6,6
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",52,52
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",3,3
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"geminata",5,5
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"picea",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",4,4
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",10,10
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"melanocephalum",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","4yrs",20,-72.723496,11.090152,"auropunctata",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",15,15
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",72,72
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",4,4
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"minutus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"mompox",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"pusillus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",46,46
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"biconis",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"ruidum",30,30
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",8,8
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"coecus",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"pilosus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"bauri",27,27
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"harpax",10,10
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",15,15
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",3,3
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",4,4
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",10,10
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"geminata",3,3
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"picea",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",16,16
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"melanocephalum",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","6yrs",20,-72.71166667,11.095,"auropunctata",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",23,23
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",20,20
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",69,69
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",10,10
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"minutus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"mompox",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"pusillus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",46,46
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",7,7
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"biconis",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"ruidum",5,5
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"coecus",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"pilosus",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"bauri",23,23
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"harpax",16,16
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",27,27
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",14,14
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",7,7
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",5,5
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",38,38
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",8,8
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",4,4
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",1,1
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",5,5
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",3,3
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"geminata",13,13
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"picea",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",2,2
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",10,10
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"melanocephalum",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","7yrs",20,-72.705034,11.095432,"auropunctata",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",16,16
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",20,20
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",0,0
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",75,75
"Dominguez-Haydar and Armbrecht 2010","Formicidae","8yrs",20,-72.71333333,11.09388889,"",0,0
